a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
42	76	619558	0.795528	0.000058	0.000000	0.046247	0.000000	0.051026	0.000000	0.107141	0.000000	0.000029	0.158167	0.153388	0.000014	0.000000	0.000000	0.107141	0.000000	0.107141	0.155806	0.002390	-1298589.902424	70	-1	0.427614	5.044387e-01,1.319051e-01,4.021317e-02,1.313288e-01,7.288554e-02,2.460425e-02,4.120097e-02,2.391340e-02,2.951010e-02	1.117014	0.185381	-0.196586	-1432304.571545	11
42	77	662658	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.457362	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
42	78	613609	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.423508	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
42	79	663615	0.795112	0.000001	0.000000	0.043633	0.000000	0.081395	0.000000	0.079858	0.000000	0.000001	0.161254	0.123492	0.000000	0.000000	0.000000	0.079858	0.000000	0.079858	0.142373	0.018881	-1342454.595700	94	-1	0.458022	5.024395e-01,1.375125e-01,3.768187e-02,1.322489e-01,7.230741e-02,2.365327e-02,4.053273e-02,2.595583e-02,2.766798e-02	1.081696	0.181866	-0.181303	-1484645.909208	10
42	80	571237	0.804955	0.000005	0.000000	0.041447	0.000000	0.043266	0.000000	0.110326	0.000000	0.000003	0.153592	0.151774	0.000001	0.000000	0.000000	0.110326	0.000000	0.110326	0.152686	0.000909	-1167788.022058	74	-1	0.394264	5.024409e-01,1.307887e-01,4.028657e-02,1.328415e-01,7.374498e-02,2.423472e-02,4.109238e-02,2.398919e-02,3.058113e-02	1.103518	0.187535	-0.193783	-1292875.067139	11
42	81	592260	0.842008	0.000000	0.000226	0.000000	0.000000	0.105482	0.000000	0.052284	0.000000	0.000226	0.157766	0.052284	0.000113	0.000000	0.000000	0.052510	0.000000	0.052510	0.105251	0.052741	-1204406.098234	98	-1	0.408773	4.910627e-01,1.529370e-01,3.149457e-02,1.262405e-01,8.234691e-02,2.035975e-02,3.832470e-02,2.909327e-02,2.814059e-02	0.847867	0.206668	-0.116134	-1335614.295091	14
42	82	580878	0.798636	0.000054	0.000000	0.045427	0.000000	0.045329	0.000000	0.110554	0.000000	0.000027	0.155882	0.155982	0.000014	0.000000	0.000000	0.110554	0.000000	0.110554	0.155959	-0.000049	-1160183.798314	82	-1	0.400918	5.042249e-01,1.297389e-01,4.041441e-02,1.318809e-01,7.353623e-02,2.460337e-02,4.119755e-02,2.386215e-02,3.054165e-02	1.109820	0.187737	-0.196185	-1286556.842792	14
42	83	531833	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.367067	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
42	84	526578	0.788299	0.000039	0.000000	0.057114	0.000000	0.078764	0.000000	0.075784	0.000000	0.000020	0.154548	0.132898	0.000010	0.000000	0.000000	0.075784	0.000000	0.075784	0.143743	0.010825	-1003992.838921	90	-1	0.363440	5.020143e-01,1.335813e-01,3.741014e-02,1.334440e-01,7.144009e-02,2.538814e-02,3.967259e-02,2.601304e-02,3.103633e-02	1.078984	0.180628	-0.179328	-1119279.062766	15
42	85	321957	0.768189	0.000000	0.000000	0.100519	0.000000	0.016882	0.000003	0.114407	0.000000	0.000002	0.131292	0.214926	0.000002	0.000002	0.000000	0.114407	0.000000	0.114407	0.173111	-0.041818	-595342.988765	150	-1	0.222212	5.081339e-01,1.141729e-01,4.379664e-02,1.378489e-01,7.106228e-02,2.788273e-02,4.037602e-02,2.157178e-02,3.515481e-02	1.184491	0.184267	-0.219303	-667626.808030	18
42	86	321901	0.756592	0.000000	0.000000	0.106655	0.000000	0.011894	0.000001	0.124858	0.000000	0.000001	0.136753	0.231513	0.000001	0.000001	0.000000	0.124858	0.000000	0.124858	0.184134	-0.047381	-599367.277868	158	-1	0.222174	5.079417e-01,1.128338e-01,4.618062e-02,1.375714e-01,6.994383e-02,2.746381e-02,4.049116e-02,2.130566e-02,3.626799e-02	1.239163	0.181274	-0.235501	-671153.497398	18
42	87	305127	0.747404	0.000000	0.000000	0.110348	0.000000	0.031400	0.000000	0.110847	0.000000	0.000000	0.142247	0.221196	0.000000	0.000000	0.000000	0.110847	0.000000	0.110847	0.181721	-0.039474	-579598.016824	150	-1	0.210596	5.062072e-01,1.149233e-01,4.432730e-02,1.378148e-01,6.873632e-02,2.799909e-02,4.134117e-02,2.216466e-02,3.648617e-02	1.246335	0.176895	-0.232985	-648573.583541	22
42	88	297876	0.745696	0.000001	0.000000	0.124156	0.000000	0.007396	0.002233	0.120518	0.000000	0.001675	0.130147	0.244675	0.001117	0.001116	0.000000	0.120518	0.000000	0.120518	0.188528	-0.058380	-558836.317694	138	-1	0.205592	5.089408e-01,1.106243e-01,4.611032e-02,1.392384e-01,6.842712e-02,2.920162e-02,4.057348e-02,2.011518e-02,3.676871e-02	1.266805	0.177335	-0.240671	-625849.187330	18
42	89	179641	0.548142	0.000008	0.000000	0.320734	0.000000	0.000028	0.000000	0.131088	0.000000	0.000004	0.131116	0.451822	0.000002	0.000000	0.000000	0.131088	0.000000	0.131088	0.291473	-0.160353	-344972.290869	62	-1	0.123987	5.250066e-01,7.473290e-02,6.264552e-02,1.490185e-01,5.373010e-02,3.447871e-02,4.408365e-02,1.462797e-02,4.167602e-02	1.986394	0.141549	-0.419986	-386775.150228	25
42	90	40570	0.305719	0.000030	0.020740	0.581422	0.000001	0.000007	0.000014	0.084920	0.007147	0.027913	0.092088	0.673489	0.017532	0.007154	0.007147	0.105660	0.007147	0.112807	0.403551	-0.290707	-74685.364439	58	-1	0.028001	5.408491e-01,3.344051e-02,7.866808e-02,1.667262e-01,4.839725e-02,3.910044e-02,4.289041e-02,4.367414e-03,4.556059e-02	2.511682	0.132525	-0.571983	-83400.078926	23
43	44	708952	0.788658	0.000000	0.000000	0.051509	0.000000	0.076339	0.000000	0.083494	0.000000	0.000000	0.159833	0.135003	0.000000	0.000000	0.000000	0.083494	0.000000	0.083494	0.147418	0.012415	-1561479.042397	102	-1	0.489313	5.024457e-01,1.372288e-01,3.934020e-02,1.325556e-01,7.186061e-02,2.349110e-02,4.066323e-02,2.559255e-02,2.682221e-02	1.113314	0.180160	-0.190550	-1713499.819253	11
43	45	677166	0.796253	0.000006	0.000000	0.046623	0.000000	0.041696	0.000000	0.115422	0.000000	0.000003	0.157118	0.162045	0.000001	0.000000	0.000000	0.115422	0.000000	0.115422	0.159585	-0.002463	-1492435.396587	82	-1	0.467375	5.081250e-01,1.298412e-01,4.119742e-02,1.316502e-01,7.277213e-02,2.352605e-02,4.106212e-02,2.348016e-02,2.834578e-02	1.130372	0.186234	-0.202067	-1638795.938128	10
43	46	682350	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.470953	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
43	47	682833	0.774643	0.000001	0.000000	0.064664	0.000000	0.083376	0.000000	0.077316	0.000000	0.000000	0.160692	0.141980	0.000000	0.000000	0.000000	0.077316	0.000000	0.077316	0.151336	0.009356	-1507434.411612	102	-1	0.471286	5.039770e-01,1.357291e-01,3.898251e-02,1.328342e-01,7.073360e-02,2.418577e-02,4.023814e-02,2.575581e-02,2.756387e-02	1.119986	0.177845	-0.190680	-1653728.989675	10
43	48	676503	0.788516	0.000006	0.000000	0.053924	0.000000	0.081110	0.000000	0.076444	0.000000	0.000003	0.157554	0.130368	0.000002	0.000000	0.000000	0.076444	0.000000	0.076444	0.143964	0.013593	-1483870.105695	98	-1	0.466917	5.021934e-01,1.379356e-01,3.785090e-02,1.324353e-01,7.202068e-02,2.415419e-02,4.034155e-02,2.565770e-02,2.741076e-02	1.085695	0.180786	-0.181732	-1629179.349867	10
43	49	706054	0.802534	0.000001	0.000000	0.036578	0.000000	0.079967	0.002514	0.078407	0.000000	0.001886	0.160888	0.114984	0.001257	0.001257	0.000000	0.078407	0.000000	0.078407	0.139194	0.021695	-1537908.500119	190	-1	0.487313	5.010205e-01,1.405363e-01,3.727617e-02,1.293947e-01,7.514410e-02,2.329057e-02,3.896685e-02,2.706989e-02,2.730088e-02	1.014624	0.189502	-0.164355	-1686947.769177	10
43	50	685745	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.473296	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
43	51	669128	0.793341	0.000008	0.000000	0.049044	0.000000	0.077076	0.000000	0.080530	0.000000	0.000004	0.157606	0.129575	0.000002	0.000000	0.000000	0.080530	0.000000	0.080530	0.143595	0.014016	-1460790.959711	86	-1	0.461827	5.019569e-01,1.381379e-01,3.796488e-02,1.326199e-01,7.193105e-02,2.385073e-02,3.989488e-02,2.559636e-02,2.804746e-02	1.082422	0.180702	-0.180553	-1605653.719183	11
43	52	652020	0.793850	0.000004	0.000000	0.047715	0.000000	0.040558	0.000061	0.117812	0.000000	0.000048	0.158432	0.165527	0.000032	0.000031	0.000000	0.117812	0.000000	0.117812	0.162012	-0.003578	-1426160.507913	94	-1	0.450019	5.086853e-01,1.285238e-01,4.172423e-02,1.312676e-01,7.311228e-02,2.354702e-02,4.077639e-02,2.352109e-02,2.884234e-02	1.128410	0.187775	-0.202808	-1566920.856638	11
43	53	663030	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.457618	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
43	54	710533	0.789023	0.000005	0.000000	0.053947	0.000000	0.049802	0.000000	0.107221	0.000002	0.000004	0.157025	0.161170	0.000003	0.000002	0.000002	0.107221	0.000002	0.107223	0.159100	-0.002073	-1515264.629190	70	-1	0.490405	5.044147e-01,1.321976e-01,4.159724e-02,1.327672e-01,7.238214e-02,2.394656e-02,4.109070e-02,2.375372e-02,2.785011e-02	1.142381	0.183082	-0.203296	-1665465.165868	10
43	55	694051	0.785125	0.000038	0.000000	0.054580	0.000000	0.075485	0.000021	0.084750	0.000001	0.000036	0.160257	0.139331	0.000021	0.000011	0.000001	0.084750	0.000001	0.084751	0.149823	0.010453	-1491665.914777	62	-1	0.479029	5.054672e-01,1.354549e-01,3.864878e-02,1.313651e-01,7.156894e-02,2.431940e-02,4.025560e-02,2.539176e-02,2.752826e-02	1.102495	0.180988	-0.187613	-1641301.614509	11
43	56	680966	0.801306	0.000014	0.000000	0.041755	0.000000	0.048730	0.000000	0.108195	0.000000	0.000007	0.156925	0.149950	0.000004	0.000000	0.000000	0.108195	0.000000	0.108195	0.153445	0.003488	-1464097.370212	62	-1	0.469998	5.024618e-01,1.346339e-01,4.074891e-02,1.320065e-01,7.347455e-02,2.354545e-02,4.122636e-02,2.362837e-02,2.827416e-02	1.115696	0.185640	-0.196361	-1609569.676831	10
43	57	664118	0.786464	0.000046	0.000000	0.056421	0.000000	0.045781	0.000001	0.111285	0.000000	0.000024	0.157068	0.167707	0.000012	0.000001	0.000000	0.111285	0.000000	0.111285	0.162411	-0.005320	-1424595.987803	74	-1	0.458369	5.087965e-01,1.281133e-01,4.204670e-02,1.322437e-01,7.195448e-02,2.395056e-02,4.063090e-02,2.368568e-02,2.857814e-02	1.149026	0.184182	-0.206683	-1568144.774262	14
43	58	657675	0.794120	0.000001	0.000000	0.050546	0.000000	0.048006	0.000000	0.107326	0.000000	0.000001	0.155332	0.157873	0.000000	0.000000	0.000000	0.107326	0.000000	0.107326	0.156603	-0.001270	-1422518.532590	90	-1	0.453922	5.040408e-01,1.322629e-01,4.136947e-02,1.320516e-01,7.281247e-02,2.417667e-02,4.093684e-02,2.367744e-02,2.867175e-02	1.130388	0.184581	-0.200527	-1564355.309643	10
43	59	713274	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.492296	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
43	60	654237	0.789582	0.000009	0.000000	0.055384	0.000000	0.045081	0.000000	0.109943	0.000000	0.000005	0.155025	0.165327	0.000002	0.000000	0.000000	0.109943	0.000000	0.109943	0.160181	-0.005151	-1420747.212498	82	-1	0.451550	5.046780e-01,1.305248e-01,4.195614e-02,1.325668e-01,7.252061e-02,2.429633e-02,4.113067e-02,2.354307e-02,2.878354e-02	1.145699	0.184054	-0.205392	-1561570.156309	14
43	61	657861	0.788500	0.000034	0.000000	0.055401	0.000000	0.048123	0.000000	0.107941	0.000000	0.000017	0.156065	0.163343	0.000009	0.000000	0.000000	0.107941	0.000000	0.107941	0.159721	-0.003639	-1419019.929461	78	-1	0.454051	5.056510e-01,1.304050e-01,4.182477e-02,1.318986e-01,7.261069e-02,2.436840e-02,4.081108e-02,2.369163e-02,2.873878e-02	1.138067	0.184760	-0.203389	-1561327.728330	10
43	62	668092	0.787734	0.000008	0.000000	0.054099	0.000000	0.086343	0.000000	0.071816	0.000000	0.000004	0.158159	0.125915	0.000002	0.000000	0.000000	0.071816	0.000000	0.071816	0.142041	0.016122	-1442678.251000	82	-1	0.461112	5.008396e-01,1.388557e-01,3.778680e-02,1.322424e-01,7.205148e-02,2.436267e-02,3.979225e-02,2.633370e-02,2.773536e-02	1.076717	0.180411	-0.178380	-1587082.391737	11
43	63	684655	0.798424	0.000020	0.000000	0.044081	0.000000	0.046518	0.000020	0.110937	0.000000	0.000025	0.157475	0.155018	0.000015	0.000010	0.000000	0.110937	0.000000	0.110937	0.156267	0.001218	-1445203.816242	78	-1	0.472544	5.040425e-01,1.326743e-01,4.141242e-02,1.316395e-01,7.365582e-02,2.358081e-02,4.051786e-02,2.402381e-02,2.845296e-02	1.112340	0.187016	-0.196426	-1590550.158234	10
43	64	659818	0.795095	0.000006	0.000000	0.048985	0.000000	0.046058	0.000000	0.109856	0.000000	0.000003	0.155913	0.158841	0.000002	0.000000	0.000000	0.109856	0.000000	0.109856	0.157380	-0.001464	-1410793.916364	70	-1	0.455401	5.047564e-01,1.320675e-01,4.066195e-02,1.321781e-01,7.263277e-02,2.425545e-02,4.123919e-02,2.318152e-02,2.902705e-02	1.127606	0.184542	-0.199518	-1552404.439388	14
43	65	650608	0.794360	0.000037	0.000000	0.043924	0.000000	0.087581	0.000002	0.074095	0.000000	0.000021	0.161678	0.118019	0.000011	0.000001	0.000000	0.074095	0.000000	0.074095	0.139869	0.021828	-1391481.633573	102	-1	0.449045	5.025512e-01,1.389288e-01,3.767842e-02,1.304987e-01,7.274749e-02,2.351096e-02,3.928619e-02,2.667725e-02,2.812093e-02	1.057969	0.183437	-0.174543	-1534864.103575	11
43	66	665520	0.790955	0.000025	0.000000	0.052562	0.000001	0.046995	0.000000	0.109461	0.000000	0.000014	0.156457	0.162025	0.000007	0.000000	0.000001	0.109461	0.000000	0.109461	0.159254	-0.002784	-1409076.663417	70	-1	0.459337	5.042640e-01,1.317912e-01,4.158879e-02,1.314529e-01,7.272332e-02,2.465189e-02,4.126102e-02,2.347965e-02,2.878726e-02	1.139247	0.184471	-0.203528	-1551997.521307	14
43	67	651374	0.786025	0.000002	0.000000	0.057043	0.000000	0.081981	0.000000	0.074949	0.000000	0.000001	0.156930	0.131992	0.000001	0.000000	0.000000	0.074949	0.000000	0.074949	0.144462	0.012469	-1396569.365387	78	-1	0.449573	5.010785e-01,1.381890e-01,3.821854e-02,1.328400e-01,7.126058e-02,2.454862e-02,4.059460e-02,2.548559e-02,2.778462e-02	1.105985	0.178207	-0.186300	-1537833.406582	11
43	68	684903	0.796033	0.000028	0.000000	0.046600	0.000000	0.048574	0.000000	0.108764	0.000000	0.000014	0.157338	0.155365	0.000007	0.000000	0.000000	0.108765	0.000000	0.108765	0.156366	0.000987	-1423805.516235	94	-1	0.472715	5.058542e-01,1.316421e-01,4.059161e-02,1.313446e-01,7.328386e-02,2.419490e-02,4.063229e-02,2.405594e-02,2.840061e-02	1.108346	0.186729	-0.194764	-1568844.641292	10
43	69	661952	0.798274	0.000000	0.000000	0.046239	0.000000	0.050092	0.000000	0.105394	0.000000	0.000000	0.155487	0.151633	0.000000	0.000000	0.000000	0.105394	0.000000	0.105394	0.153560	0.001927	-1385202.040821	78	-1	0.456874	5.038886e-01,1.333182e-01,4.092565e-02,1.311066e-01,7.327957e-02,2.438589e-02,4.057333e-02,2.387068e-02,2.865157e-02	1.112165	0.185904	-0.195363	-1528101.452383	11
43	70	682048	0.803118	0.000001	0.000000	0.040478	0.000000	0.049894	0.000000	0.106510	0.000000	0.000000	0.156404	0.146987	0.000000	0.000000	0.000000	0.106510	0.000000	0.106510	0.151696	0.004708	-1405002.339353	94	-1	0.470744	5.033141e-01,1.341943e-01,4.015083e-02,1.318577e-01,7.343461e-02,2.391216e-02,4.094121e-02,2.384446e-02,2.835069e-02	1.104276	0.185957	-0.192650	-1550376.166120	11
43	71	686179	0.816819	0.000003	0.000000	0.024986	0.000000	0.051950	0.000000	0.106242	0.000000	0.000002	0.158192	0.131228	0.000001	0.000000	0.000000	0.106242	0.000000	0.106242	0.144712	0.013482	-1402719.030431	78	-1	0.473596	5.017522e-01,1.361181e-01,3.934020e-02,1.312265e-01,7.493426e-02,2.302194e-02,4.069078e-02,2.462367e-02,2.829229e-02	1.068016	0.189697	-0.183126	-1549211.948580	10
43	72	615801	0.799637	0.000013	0.000000	0.046426	0.000000	0.044568	0.000000	0.109356	0.000000	0.000007	0.153924	0.155782	0.000003	0.000000	0.000000	0.109356	0.000000	0.109356	0.154859	-0.000929	-1279162.910541	90	-1	0.425021	5.046327e-01,1.313584e-01,4.049828e-02,1.313237e-01,7.336647e-02,2.479189e-02,4.029452e-02,2.364383e-02,3.009021e-02	1.101222	0.187202	-0.192681	-1413330.461765	11
43	73	632757	0.800406	0.000000	0.000000	0.042798	0.000000	0.041620	0.000000	0.115177	0.000000	0.000000	0.156796	0.157975	0.000000	0.000000	0.000000	0.115177	0.000000	0.115177	0.157386	-0.000589	-1308428.228248	74	-1	0.436724	5.078450e-01,1.300698e-01,4.050646e-02,1.317719e-01,7.244092e-02,2.369568e-02,4.106488e-02,2.340182e-02,2.920347e-02	1.126039	0.185503	-0.199862	-1446597.664341	11
43	74	617453	0.823922	0.000004	0.000000	0.020708	0.000000	0.055371	0.000000	0.099996	0.000000	0.000002	0.155367	0.120704	0.000001	0.000000	0.000000	0.099996	0.000000	0.099996	0.138037	0.017331	-1285402.881791	82	-1	0.426161	5.023405e-01,1.364416e-01,3.747441e-02,1.302032e-01,7.588171e-02,2.327071e-02,3.991720e-02,2.525893e-02,2.921169e-02	1.019898	0.193297	-0.168976	-1421432.411079	11
43	75	613196	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.423223	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
43	76	625110	0.803189	0.000007	0.000000	0.040797	0.000000	0.046724	0.000000	0.109283	0.000000	0.000003	0.156007	0.150080	0.000002	0.000000	0.000000	0.109283	0.000000	0.109283	0.153047	0.002963	-1295528.616094	78	-1	0.431446	5.051224e-01,1.322932e-01,4.001546e-02,1.310716e-01,7.329233e-02,2.434241e-02,4.075391e-02,2.366721e-02,2.944154e-02	1.102017	0.186902	-0.192695	-1431537.932423	11
43	77	671497	0.793076	0.000000	0.000000	0.045951	0.000000	0.082070	0.000000	0.078902	0.000000	0.000000	0.160972	0.124854	0.000000	0.000000	0.000000	0.078902	0.000000	0.078902	0.142913	0.018059	-1373519.617531	94	-1	0.463462	5.007323e-01,1.389241e-01,3.801958e-02,1.324482e-01,7.192167e-02,2.368800e-02,4.087172e-02,2.586558e-02,2.752891e-02	1.096906	0.179886	-0.184739	-1517426.757807	14
43	78	617181	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.425974	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
43	79	676521	0.787105	0.000028	0.000000	0.052529	0.000000	0.085831	0.000000	0.074506	0.000000	0.000014	0.160337	0.127035	0.000007	0.000000	0.000000	0.074506	0.000000	0.074506	0.143700	0.016651	-1349433.785811	82	-1	0.466930	5.047187e-01,1.370179e-01,3.703837e-02,1.316494e-01,7.169218e-02,2.430757e-02,3.990363e-02,2.589212e-02,2.778006e-02	1.073227	0.181128	-0.177808	-1495154.450639	10
43	80	574722	0.806593	0.000016	0.000000	0.041882	0.000000	0.040797	0.000000	0.110712	0.000000	0.000008	0.151509	0.152594	0.000004	0.000000	0.000000	0.110712	0.000000	0.110712	0.152060	-0.000542	-1162315.569037	86	-1	0.396669	5.031584e-01,1.315717e-01,4.045684e-02,1.322382e-01,7.371867e-02,2.418817e-02,4.060992e-02,2.358488e-02,3.047326e-02	1.099678	0.187747	-0.192616	-1289104.948109	11
43	81	596403	0.843547	0.000057	0.000279	0.000001	0.000000	0.101639	0.000000	0.054476	0.000000	0.000307	0.156116	0.054477	0.000154	0.000000	0.000000	0.054755	0.000000	0.054755	0.105604	0.050819	-1198362.630426	90	-1	0.411633	4.924861e-01,1.522599e-01,3.168191e-02,1.254159e-01,8.252820e-02,2.065601e-02,3.785122e-02,2.896876e-02,2.815190e-02	0.842538	0.207967	-0.114831	-1331291.695993	14
43	82	584429	0.799645	0.000011	0.000000	0.048251	0.000000	0.047542	0.000000	0.104552	0.000000	0.000006	0.152094	0.152802	0.000003	0.000000	0.000000	0.104552	0.000000	0.104552	0.152454	-0.000354	-1154776.618664	62	-1	0.403369	5.037704e-01,1.312201e-01,3.976214e-02,1.329591e-01,7.274146e-02,2.480215e-02,4.016033e-02,2.386884e-02,3.071537e-02	1.098720	0.185200	-0.190044	-1282544.281908	14
43	83	536644	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.370388	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
43	84	532337	0.790196	0.000029	0.000000	0.054348	0.000000	0.075716	0.000001	0.079710	0.000000	0.000015	0.155428	0.134058	0.000008	0.000001	0.000000	0.079710	0.000000	0.079710	0.144758	0.010684	-1004660.576945	70	-1	0.367415	5.011118e-01,1.338980e-01,3.816096e-02,1.338408e-01,7.153839e-02,2.485188e-02,3.994624e-02,2.555230e-02,3.109958e-02	1.091822	0.180538	-0.183591	-1121460.508008	15
43	85	325368	0.753811	0.000000	0.000000	0.114716	0.000000	0.027521	0.000254	0.103697	0.000000	0.000191	0.131472	0.218413	0.000127	0.000127	0.000000	0.103697	0.000000	0.103697	0.175070	-0.043598	-591376.558505	98	-1	0.224567	5.072662e-01,1.146054e-01,4.420872e-02,1.391609e-01,6.975151e-02,2.763877e-02,3.934160e-02,2.215420e-02,3.587268e-02	1.197828	0.180185	-0.219719	-664341.481522	18
43	86	325000	0.750399	0.000000	0.000001	0.116787	0.000000	0.017298	0.000075	0.115440	0.000000	0.000057	0.132813	0.232227	0.000038	0.000037	0.000000	0.115441	0.000000	0.115441	0.182558	-0.049744	-597904.150654	94	-1	0.224313	5.073655e-01,1.130826e-01,4.542696e-02,1.381274e-01,6.986516e-02,2.855803e-02,4.011250e-02,2.145484e-02,3.600706e-02	1.224351	0.180641	-0.229534	-670431.891461	19
43	87	306159	0.745578	0.000000	0.000000	0.113731	0.000000	0.031154	0.000001	0.109536	0.000000	0.000001	0.140690	0.223267	0.000001	0.000001	0.000000	0.109536	0.000000	0.109536	0.181979	-0.041289	-567068.752330	102	-1	0.211309	5.066945e-01,1.147830e-01,4.460919e-02,1.380765e-01,6.830311e-02,2.788556e-02,4.072106e-02,2.223250e-02,3.669456e-02	1.249288	0.175899	-0.232851	-636510.300418	22
43	88	299901	0.746916	0.000000	0.000007	0.120792	0.000002	0.004818	0.002099	0.125367	0.000000	0.001582	0.132284	0.246161	0.001054	0.001049	0.000001	0.125373	0.000000	0.125373	0.190279	-0.057987	-548554.564180	150	-1	0.206989	5.088491e-01,1.091755e-01,4.674332e-02,1.390870e-01,6.969758e-02,2.848802e-02,4.041585e-02,2.042156e-02,3.712202e-02	1.250534	0.181348	-0.239644	-615537.777723	18
43	89	180159	0.543821	0.000000	0.000000	0.318219	0.000000	0.000002	0.001771	0.136187	0.000000	0.001329	0.137960	0.454406	0.000886	0.000886	0.000000	0.136187	0.000000	0.136187	0.297068	-0.159109	-332656.935339	542	-1	0.124344	5.287364e-01,7.567402e-02,6.082661e-02,1.461385e-01,5.232083e-02,3.537546e-02,4.378014e-02,1.445822e-02,4.268983e-02	1.999333	0.139058	-0.416948	-374841.951943	19
43	90	40419	0.304128	0.000035	0.016846	0.616123	0.000000	0.000000	0.000000	0.062869	0.000000	0.016863	0.062869	0.678992	0.008432	0.000000	0.000000	0.079715	0.000000	0.079715	0.387794	-0.308061	-74709.621877	62	-1	0.027897	5.337796e-01,2.969161e-02,8.117015e-02,1.732484e-01,4.999339e-02,4.082755e-02,4.295956e-02,5.415177e-03,4.291452e-02	2.482923	0.133918	-0.567822	-83783.039539	22
44	45	668849	0.784624	0.000057	0.000004	0.082035	0.000005	0.050671	0.000079	0.082526	0.000000	0.000095	0.133277	0.164566	0.000058	0.000040	0.000003	0.082530	0.000000	0.082530	0.148995	-0.015682	-1506907.844508	66	-1	0.461635	5.047772e-01,1.299278e-01,4.006994e-02,1.374282e-01,7.172433e-02,2.597640e-02,3.826491e-02,2.384016e-02,2.799109e-02	1.092166	0.181348	-0.184415	-1650906.179533	10
44	46	676536	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-inf	10000	-nan	0.466940	-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan	-nan	-nan	-nan	-nan	10000
